img_name,Caption,ANP,Emotion_Categorical,Valence,Arousal,Dominance,Style,Scene_Type,Object_Types,Facial_Expression,Human_Action,Reason_for_Emotion,Average_Color,Primary_Color,Secondary_Color,Brightness,Contrast,image_path
0abfa1bf-32fa-47ac-8d54-d9aa6d4e81bb,"A man is sitting on the surface of Jupiter, gazing at Earth, which is under the threat of an impending atomic bomb explosion, depicted in high detail with a dramatic backdrop of explosive forces and cosmic scenery.","vivid Earth, distant explosion, ominous sky",Fear,-3,4,-1,"surreal, futuristic",outer space,"man, planet, explosion",,sitting,"The scene evokes fear due to the visual threat of an atomic bomb erupting on Earth, contrasted with the calm yet perilous position of the man observing from Jupiter.",48:51:58,15:31:44,85:70:70,51.48,43.23,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/0abfa1bf-32fa-47ac-8d54-d9aa6d4e81bb.jpg
27515653-1bba-4e69-ac98-b4e30cb34cd8,"A colorful aisle in a grocery store featuring a large, quirky display of a pool noodle designed in bright pink and blue colors, surrounded by similarly colorful products on the shelves.","colorful aisle, quirky display, bright products",Amusement,3,2,1,realistic,indoor,"pool noodles, grocery items",,,The unusual and humorous presentation of the pool noodle evokes a sense of amusement due to its playful and vibrant design in an everyday setting.,134:121:101,157:122:80,38:63:81,123.24,56.84,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/27515653-1bba-4e69-ac98-b4e30cb34cd8.jpg
0e153749-ecc3-41c6-9ceb-5402c62c10c7,"A beautifully dressed young Muslim princess adorned in intricate, regal attire, illuminated by soft cinematic lighting that enhances the elegance of her features.","beautiful princess, regal attire, cinematic lighting",Awe,3,2,1,"realistic, cinematic",indoor,"people, clothing",,,"The image evokes awe due to the elegant portrayal and the impressive detailing of the attire, combined with the stunning lighting.",71:56:51,38:28:30,97:77:67,60.55,48.24,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/0e153749-ecc3-41c6-9ceb-5402c62c10c7.jpg
5458c4a0-392d-4698-adf3-d1fab7daccbf,A dynamic collage featuring a Formula 1 driver in a Mercedes outfit against a vibrant abstract background.,"dynamic driver, vibrant background, abstract design",Excitement,3,4,2,"modern, digital art",abstract,"sports equipment, motorsports gear",,,The vibrant colors and energetic design evoke a sense of excitement associated with competitive racing.,78:99:91,19:19:16,67:139:124,92.07,86.15,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/5458c4a0-392d-4698-adf3-d1fab7daccbf.jpg
6023d04f-dd27-49ac-a71e-80118e904142,"A hyper-realistic depiction of strange, creepy bugs crawling over a tree, showcasing intricate details of the insects and foliage.","strange bugs, creepy atmosphere, hyper-realistic details",Disgust,-2,3,-1,"hyper-realistic, fantasy",outdoor,"insects, trees, foliage",,,"The unsettling appearance of the bugs, combined with their multitude and the realistic rendering, likely evokes feelings of disgust.",48:51:53,19:23:29,63:68:70,50.65,39.66,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/6023d04f-dd27-49ac-a71e-80118e904142.jpg
3e7fcc83-98b6-4e51-b654-a0baefc5cc53,"A woman with long black hair styled in a ponytail is holding a gun, illuminated by yellow side light, with a spaceship visible in the background, captured in high detail.","intense atmosphere, dark clothing, futuristic setting",Fear,-2,3,1,realistic,outdoor,"spaceship, weapon",,,"The presence of a weapon and dramatic lighting creates a tense and suspenseful atmosphere, which can evoke fear.",91:77:35,47:45:32,138:104:43,77.07,53.96,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/3e7fcc83-98b6-4e51-b654-a0baefc5cc53.jpg
0125c0c9-5735-4ad5-bb43-89f929d0e638,"A captivating cyberpunk scene featuring a strikingly beautiful woman with an alluring presence, dressed in futuristic attire that highlights her femininity and generous features. The composition is enhanced by a soft light source, creating a mesmerizing visual appeal typical of cyberpunk aesthetics.","beautiful woman, generous chest, futuristic attire, alluring presence, soft light",Excitement,3,2,1,cyberpunk,urban,futuristic clothing,,,"The combination of striking beauty, intricate futuristic design, and the enticing atmosphere generates a sense of excitement and allure.",60:56:44,25:33:27,119:70:44,56.46,43.25,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/0125c0c9-5735-4ad5-bb43-89f929d0e638.jpg
7ad16378-bab0-4b93-92ee-633172ec5374,"A dramatic portrait featuring a female figure on a mechanical Black Jaguar, standing at the edge of a cliff, overlooking an expansive frozen moon with icicles above fluffy clouds, inspired by the world of Dune.","mechanical Black Jaguar, epic frozen moon, icycles above clouds, colorful landscape",Awe,3,4,2,"ultra realistic, fantasy",outdoor,"landscapes, fantastical creatures",,,"The scene evokes awe due to its breathtaking and imaginative elements, highlighting the beauty of a fantastical world.",71:90:93,22:44:55,88:141:162,85.11,53.36,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/7ad16378-bab0-4b93-92ee-633172ec5374.jpg
030f494a-44a2-473c-9e3d-296385a7bc6b,"A dark medieval fantasy scene featuring a tall, muscular demon standing in a swamp, characterized by dark green skin, sharp tusks, and a menacing grin. The environment includes grass and moss, with broken pieces on the floor, contributing to the eerie atmosphere.","dark medieval, muscular demon, sharp teeth, eerie atmosphere, mossy swamp",Fear,-3,3,2,"realistic, vintage",outdoor,"fantasy creatures, natural landscapes",,,"The imposing presence of the demon and the dark, swampy environment create an atmosphere of fear and unease.",47:60:62,18:23:28,64:84:87,56.75,41.86,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/030f494a-44a2-473c-9e3d-296385a7bc6b.jpg
db31d3c4-3d82-406e-b209-88cb9e6756e7,A highly detailed and photorealistic image of a toucan with headphones perched on a branch in a lush jungle background.,"wildlife toucan, detailed feathers, jungle background",Amusement,3,2,1,"photorealistic, realistic",outdoor,"animals, nature",,,"The playful concept of a toucan wearing headphones is amusing and whimsical, evoking a sense of joy and lightheartedness.",64:57:32,25:22:13,84:75:40,56.58,51.39,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/db31d3c4-3d82-406e-b209-88cb9e6756e7.jpg
40cee1a9-108b-4722-b1d0-0330b26bc31d,"An intense scene depicting the Aztec conquest with warriors in traditional attire amidst a burning city, smoke billowing into the air, illustrating chaos and conflict.","intense atmosphere, burning city, warriors in traditional attire",Anger,-2,3,-1,"realistic, historical",urban,"warriors, burning buildings",determined,marching,The portrayal of destruction and conflict evokes feelings of anger due to the representation of war and suffering.,118:99:68,44:36:17,165:135:100,101.56,75.38,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/40cee1a9-108b-4722-b1d0-0330b26bc31d.jpg
208884ec-a97e-4225-9bac-446aecfe7ac1,"A detailed sketch of a vintage air mail plane depicted in various hues of blue, capturing a nostalgic essence with a stamp design background.","vintage plane, glorious sky, detailed sketch, metal frame",Awe,3,2,1,"realistic, sketch",outdoor,"airplane, stamps",,,"The image evokes awe due to its intricate details and nostalgic representation of aviation, reminiscent of simpler times when air mail was a significant mode of communication.",128:166:165,224:228:205,11:67:85,155.18,78.3,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/208884ec-a97e-4225-9bac-446aecfe7ac1.jpg
072cb7d1-0478-41f6-a2fd-f0b50d54ba2e,"A solitary figure cloaked in dark attire stands in wet mud, illuminated by an ominous moonlight that casts a ghostly glow around them, evoking a somber and mysterious atmosphere.","dark figure, wet mud, ominous moonlight",Fear,-2,3,-1,"realistic, vintage",outdoor,"human figures, natural landscapes",,,"The solitary figure in a dark setting evokes feelings of fear and uncertainty, enhanced by the eerie lighting and the muddy surroundings.",42:39:30,21:21:19,65:57:41,39.29,33.88,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/072cb7d1-0478-41f6-a2fd-f0b50d54ba2e.jpg
f950fd4b-248a-4759-b76b-9a31e804e9b9,"A beautiful red rose with white petals is set against a bright white background, embodying a cheerful birthday card style.","red rose, white background, bright colors",Contentment,3,2,1,"realistic, card art",indoor,flowers,,,"The vibrant colors and the delicate beauty of the rose evoke feelings of happiness and contentment, often associated with celebrations like birthdays.",197:186:167,232:224:214,181:170:143,187.39,59.8,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/f950fd4b-248a-4759-b76b-9a31e804e9b9.jpg
a8a2d75f-b90b-49ff-8a96-5110aae1d109,"A surreal landscape dominated by a large gas mask emitting smoke, amidst a barren environment with scattered geometric structures and a hint of greenery around the base of the mask.","barren landscape, ominous mask, smoky air",Disgust,-3,2,-1,"surreal, dystopian",outdoor,"gas masks, geometric structures, smoke",,,"The depiction of pollution and decay evokes disgust due to the unsettling imagery of a gas mask, symbolizing environmental degradation.",79:81:81,26:31:38,86:90:90,81.05,60.69,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/a8a2d75f-b90b-49ff-8a96-5110aae1d109.jpg
7f363f1f-93b8-47bf-a560-f4e256ab6ac3,"A homesick astronaut sitting on the Martian surface, gazing back at Earth in the distance, surrounded by a stunning landscape with distant mountains and planets visible in the sky.","homesick astronaut, Martian landscape, distant Earth, dramatic sky",Sad,-2,1,0,"realistic, cinematic",outdoor,"landscapes, astronaut",,sitting,The astronaut's posture and gaze suggest feelings of longing and sadness as they reflect on their home planet.,125:119:113,40:47:55,197:225:209,120.84,75.45,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/7f363f1f-93b8-47bf-a560-f4e256ab6ac3.jpg
27ad9601-6d6b-4217-9f52-9756dbebe579,"A futuristic portrait of an individual in a helmet with vibrant reflections, surrounded by dynamic elements suggesting movement and technology.","futuristic portrait, vibrant reflections, dynamic elements",Excitement,3,4,2,"digital art, sci-fi",outdoor,"characters, technology",,,"The image embodies a sense of adventure and innovation, eliciting feelings of excitement.",82:83:95,34:35:45,90:115:143,84.23,71.07,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/27ad9601-6d6b-4217-9f52-9756dbebe579.jpg
65a61bbd-96a6-4c80-a615-e2d20e821af8,"A dark, eerie village scene featuring a large, ominous mansion with a clock tower, illuminated by moonlight. The surroundings are filled with twisted trees and fog, enhancing the haunting atmosphere.","ominous mansion, twisted trees, moonlit path",Fear,-3,3,-2,"gothic, fantasy",outdoor,"buildings, trees",,,"The eerie setting, with its dark colors and haunting details, evokes a sense of fear through its gothic elements and the foreboding ambiance.",38:54:64,20:31:42,55:80:89,50.73,36.69,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/65a61bbd-96a6-4c80-a615-e2d20e821af8.jpg
517371b7-5c8c-4f9d-831d-8de4e158adc7,"A highly detailed male android dressed as a yojimbo, featuring steampunk elements and a gothic style, set against a foggy backdrop that enhances the cinematic quality of the scene.","detailed android, steampunk elements, gothic attire, foggy backdrop",Awe,4,3,2,"concept art, digital painting",outdoor,"android, smoke, cloak",,,The intricate details and the dramatic atmosphere of the scene inspire a sense of awe and wonder.,127:116:101,206:196:163,33:24:31,118.12,77.67,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/517371b7-5c8c-4f9d-831d-8de4e158adc7.jpg
fa1677a4-873a-4401-a180-5406914ad5a3,"A suited figure swings a bat at a piñata designed like a punk rocker, reminiscent of the chaotic style typical in Raymond Pettibon's art.","swinging bat, punk rocker, suit attire",Amusement,2,3,1,"comic, illustrative",indoor,"piñata, bat, suit",,swinging,"The image combines humor and irony with the playful action of hitting a piñata, evoking a sense of amusement.",155:168:169,249:249:248,79:124:129,165.01,95.19,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/fa1677a4-873a-4401-a180-5406914ad5a3.jpg
c689ed6b-8197-416c-8d56-9547b73bcace,"A view through a shattered window showing rain and dark clouds outside, with water droplets on the glass.","shattered window, dark clouds, rainy scene",Sad,-2,1,-1,realistic,indoor,"windows, weather",,,"The dark clouds and shattered window create a feeling of sadness and despair, enhanced by the imagery of rain.",73:84:86,18:29:35,88:102:106,81.4,65.47,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/c689ed6b-8197-416c-8d56-9547b73bcace.jpg
442382a1-8523-4922-8583-ea5e008df0a9,"A photorealistic depiction of a terrifying marionette puppet show featuring elements inspired by the movie 'The Exorcist', showcasing a chilling puppet stage with elaborate drapery, atmospheric cinematic lighting, and intricate details.","terrifying puppets, elaborate stage, chilling atmosphere",Fear,-3,4,-1,"realistic, cinematic",indoor,"puppets, theatrical stage",,,"The image evokes fear due to its dark and eerie setting, combined with the unsettling nature of marionettes that suggest a haunting theatrical experience.",29:31:29,12:14:13,52:54:50,30.7,31.93,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/442382a1-8523-4922-8583-ea5e008df0a9.jpg
aaa46de9-0235-414e-baff-49c6f7e3395f,"A man appears burdened by a large ball of newspapers labeled with financial terms, symbolizing debt and stress. He stands beside a tablet on the ground, suggesting a connection to technology and modern financial issues.","burdened man, heavy newspapers, financial stress",Sad,-2,1,-1,realistic,indoor,"papers, tablet",,,"The image portrays the weight of debt, creating a sense of sadness and stress.",85:87:78,49:49:45,91:98:86,86.14,53.61,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/aaa46de9-0235-414e-baff-49c6f7e3395f.jpg
2b6c59d2-52f7-459b-a167-63b44ebaff14,"A vibrant and enchanting cover art for a coffee table book, featuring two colorful hummingbirds engaged in a dance amidst lush flowers, with a dreamy background reminiscent of a peaceful twilight. The title 'HUMMINGBIRDS' by Aaron Baggenstos is elegantly displayed, enhancing the soft and inviting aura of the scene.","vibrant colors, dreamy background, lush flowers",Awe,4,3,2,"realistic, romantic, whimsical",outdoor,"hummingbirds, flowers",,,"The image evokes awe due to its vivid depiction of nature, showcasing the delicate beauty and grace of hummingbirds in a captivating setting.",99:86:71,31:37:37,113:90:76,88.49,62.66,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/2b6c59d2-52f7-459b-a167-63b44ebaff14.jpg
559a6ba9-0e9b-4dd1-81da-a316529f3b0e,"A small character resembling a baby Aquarius from a comic book, with bright blue hair and a cute expression, holding two vibrant flowers, standing in shallow water surrounded by stones, against a soft yellow background.","bright hair, cute expression, vibrant flowers",Contentment,3,1,2,"comic, cartoonish",outdoor,"flowers, water, rocks",content,standing,The character's playful demeanor and colorful presentation evoke feelings of joy and contentment.,179:177:141,235:219:164,141:167:155,174.11,65.53,/home/pci/dong/emodb/dong/EmoGenDB/sample_images_5k/559a6ba9-0e9b-4dd1-81da-a316529f3b0e.jpg
